"gender","age","income","overage","underage","phone","price","lines","bill","churn"
0,73,42051,0,0,"and",783.83,2,78.23,"neg"
1,44,99314,60,26,"and",501.94,3,121.21,"pos"
1,34,106858,32,14,"and",599.27,2,89.17,"pos"
1,45,50103,43,18,"and",492.56,1,74.75,"pos"
1,20,83081,14,0,"and",276.22,2,91.53,"neg"
0,45,69927,4,20,"and",783.33,2,79.28,"pos"
1,37,69193,54,2,"and",186.9,1,89.38,"pos"
0,74,59057,23,25,"and",606.11,1,69.18,"neg"
1,60,37262,73,33,"and",222.89,2,91.89,"pos"
0,72,15379,2,0,"and",700.37,2,60.3,"neg"
0,58,84274,25,0,"and",199.21,4,83.79,"neg"
1,75,50202,33,0,"and",884.18,1,65.72,"pos"
1,51,149126,62,18,"and",797.69,3,140.23,"pos"
1,59,91173,0,11,"and",772.62,1,58.04,"neg"
1,33,102597,27,14,"and",850.28,4,106.96,"neg"
0,22,24357,15,36,"win",316.13,2,107.2,"neg"
1,77,88589,31,16,"and",501.42,2,80.14,"neg"
1,56,21727,34,25,"ios",1040.7,1,75.68,"pos"
1,61,63067,56,28,"ios",589.98,2,74.43,"pos"
1,52,39007,33,13,"and",250.81,2,99.86,"pos"
1,61,200532,44,3,"and",574.45,2,99.07,"pos"
0,75,18959,22,40,"ios",1077.6,2,85.15,"pos"
1,50,31157,24,24,"and",563.69,4,149.6,"neg"
1,64,52956,7,2,"and",453.33,1,70.22,"neg"
0,52,226786,0,22,"and",789.79,1,57.44,"pos"
1,71,105761,26,0,"and",797.31,3,121.48,"pos"
0,63,25357,0,13,"and",804.13,3,113.64,"neg"
1,56,17331,9,0,"and",504.27,2,83.79,"neg"
0,45,80559,0,34,"ios",1053.07,2,76.07,"pos"
1,33,53365,4,0,"and",441.54,2,80.83,"neg"
0,34,147188,37,17,"and",195.02,1,85.06,"pos"
1,71,90469,39,40,"ios",666.06,1,65.95,"pos"
1,50,79990,18,2,"ios",476.71,4,110.58,"pos"
1,67,41352,22,33,"ios",569.77,1,56.79,"pos"
1,52,34081,19,38,"and",284.03,2,103.19,"neg"
1,77,78196,13,29,"and",413.07,3,123.52,"neg"
1,26,47654,60,18,"and",143.83,2,78.82,"neg"
0,23,60346,8,4,"ios",1077.24,1,66.25,"neg"
0,61,50108,18,9,"and",151.03,2,90.99,"neg"
1,78,41997,25,13,"and",274.31,4,131.49,"neg"
1,43,96912,0,3,"and",523.33,2,71.5,"neg"
1,64,224895,40,0,"and",145.2,5,95.38,"pos"
0,57,94481,3,13,"ios",958.94,2,91.53,"pos"
1,32,20901,41,15,"and",430.73,1,83.16,"pos"
1,60,187780,44,47,"and",386.02,3,93.84,"pos"
1,75,236727,0,19,"ios",305.77,4,138.89,"pos"
0,76,95541,82,11,"and",747.87,3,139.36,"pos"
1,40,69485,57,29,"ios",582.15,2,107.33,"pos"
0,65,32966,53,40,"and",381.46,1,69.95,"pos"
0,40,90339,48,0,"and",454.01,2,75.57,"neg"
0,45,292403,14,40,"and",551.54,4,100.76,"pos"
1,30,164561,20,0,"and",806.66,2,97.77,"neg"
1,44,229768,45,0,"and",108.62,4,122.59,"pos"
0,56,198575,6,16,"ios",1073.98,2,73.71,"pos"
1,33,115648,22,21,"win",384.44,3,92.23,"pos"
1,22,300569,0,38,"ios",980.61,1,68.77,"pos"
0,58,78018,23,2,"and",843.32,2,62.36,"neg"
1,21,245303,4,7,"and",500.3,3,81.46,"pos"
1,45,60970,44,23,"and",636.47,2,67.78,"neg"
1,21,89507,33,6,"and",441.04,3,112.9,"neg"
0,27,71049,67,27,"ios",542.89,5,114.75,"pos"
1,74,46699,27,11,"and",540.38,1,75.36,"neg"
0,48,81777,11,25,"and",460.76,2,66.53,"pos"
1,29,92540,8,0,"and",649.79,1,63.48,"pos"
0,50,28405,51,22,"ios",1056.5,4,153.74,"pos"
1,32,43013,46,22,"and",757.35,1,61.26,"pos"
1,55,26832,21,21,"and",655.38,2,97.83,"neg"
1,52,232575,25,10,"ios",760.91,2,89.65,"pos"
0,34,70757,21,8,"and",607.42,5,122.96,"neg"
1,56,39442,15,0,"and",262.29,1,71.8,"neg"
1,53,246705,16,24,"and",489.89,3,102.08,"pos"
0,57,48805,22,3,"ios",1040.98,2,79.28,"pos"
0,46,211860,56,26,"and",382.75,2,74.15,"pos"
0,40,84165,0,16,"and",880.63,1,56.07,"pos"
0,48,24048,54,17,"and",614.7,1,83.19,"pos"
0,76,67419,21,0,"and",191.03,4,123.41,"neg"
1,32,320219,15,15,"and",261.13,2,72.12,"pos"
1,59,58740,8,28,"and",722.73,2,79.35,"neg"
1,38,23384,76,29,"and",108.89,3,119.01,"pos"
0,58,331246,0,29,"and",195.31,3,75.13,"pos"
0,61,46814,28,25,"and",391.62,4,86.86,"neg"
0,75,92285,0,11,"and",409.49,3,70.65,"neg"
1,69,147612,30,0,"ios",897.03,2,93.56,"pos"
1,26,35181,23,0,"ios",430.88,4,124.01,"neg"
1,44,24056,12,18,"and",362.61,2,66.79,"neg"
0,40,106085,70,5,"and",183.11,2,90.23,"pos"
0,41,69855,44,15,"and",589.81,1,76.21,"neg"
0,44,172673,50,34,"and",438.03,3,111.24,"pos"
1,64,45245,3,25,"and",273.39,3,76.44,"pos"
0,64,61753,21,9,"and",847.32,2,95.03,"neg"
0,66,135753,6,16,"and",825.77,2,75.63,"pos"
1,27,94146,18,6,"and",427.8,4,151.13,"neg"
0,28,147714,6,19,"and",662.98,3,103.09,"neg"
0,28,56281,25,11,"and",368.58,3,102.67,"neg"
1,20,20677,6,24,"and",116.31,3,69.94,"neg"
1,54,77760,16,13,"and",373.33,4,118.98,"neg"
1,41,134458,27,0,"and",265.75,2,89.16,"neg"
1,52,25997,19,7,"and",209.38,3,110.68,"neg"
1,70,30512,4,0,"and",190.39,1,68.13,"neg"
0,70,71633,17,14,"and",873.88,1,58.36,"pos"
1,67,91467,49,14,"and",662.57,2,105.61,"pos"
1,73,154859,32,6,"and",638.36,2,66.41,"pos"
1,25,22785,9,28,"other",284.19,4,93.87,"neg"
1,79,255407,5,28,"and",800.57,1,54.56,"pos"
0,36,93599,51,10,"ios",566.99,4,145.51,"pos"
1,51,231518,0,13,"and",693.48,1,48.72,"pos"
0,49,35829,0,24,"and",524.04,4,90.35,"neg"
1,74,29403,12,17,"and",292.98,1,82.57,"pos"
1,28,76419,28,18,"and",431.45,2,86.91,"pos"
0,50,29640,82,0,"and",141.67,3,116.06,"pos"
0,25,48051,0,18,"and",179.28,2,76.17,"neg"
0,72,119436,19,48,"ios",690.89,3,72.15,"pos"
1,74,18310,34,20,"and",196,2,88.85,"neg"
1,20,24381,0,18,"and",567.67,2,88.1,"neg"
0,53,20071,17,34,"and",384.83,3,110.13,"neg"
0,50,26896,5,17,"and",751.58,3,87.5,"neg"
1,35,30838,43,16,"ios",613.13,2,99.34,"pos"
0,41,43011,31,14,"and",536.71,5,126.37,"neg"
0,76,144788,31,5,"and",379.05,2,79.4,"pos"
0,44,23361,29,24,"and",657.72,1,69.75,"pos"
0,32,44694,36,1,"and",539.23,2,79.24,"neg"
1,64,117525,47,2,"ios",906.84,4,126.28,"pos"
0,64,33643,37,44,"and",370.98,5,156.89,"neg"
1,60,158246,26,5,"and",317.21,4,101.98,"pos"
0,50,36658,57,0,"and",190.07,2,98,"neg"
0,22,157151,0,0,"and",188.15,3,112.42,"pos"
1,35,32774,59,17,"and",667.6,4,129.77,"pos"
1,64,274273,38,14,"and",328.64,3,99.62,"pos"
1,38,67456,50,31,"and",739.01,4,117.7,"pos"
1,36,87614,39,10,"and",550.8,1,65.01,"pos"
0,62,35879,5,17,"ios",878.68,3,64.72,"neg"
1,54,313025,22,18,"and",425,3,77.08,"pos"
0,28,258972,29,0,"and",628.67,3,94.19,"pos"
0,33,25491,10,0,"and",873.01,2,82.48,"neg"
1,20,48647,5,16,"and",489.49,2,101.14,"neg"
1,46,62568,62,10,"and",421.91,3,101.21,"pos"
1,35,45345,17,5,"and",488.88,2,95.62,"neg"
0,50,85478,48,16,"and",556.09,2,85.4,"neg"
0,70,127316,38,11,"and",725.1,5,141.2,"pos"
1,52,53964,14,22,"and",410.07,2,81.71,"neg"
1,25,283850,0,27,"and",829.83,3,73,"pos"
1,32,70921,19,10,"ios",989.81,2,84.29,"pos"
1,20,78827,0,3,"and",843.47,2,72.05,"neg"
0,39,108674,34,7,"and",285.21,3,102.88,"neg"
1,57,93463,19,16,"and",608.67,1,81.12,"pos"
0,27,338454,40,9,"and",581.28,3,136.21,"pos"
0,61,209785,31,6,"ios",1034.32,4,140.87,"pos"
1,50,63630,26,0,"and",690.7,1,59.83,"pos"
1,56,68235,10,0,"and",570.25,1,50.94,"neg"
0,71,105110,13,0,"and",864.55,1,71.19,"neg"
1,75,74608,51,22,"and",672.18,3,126.93,"neg"
1,47,305815,0,4,"ios",388.83,1,79.39,"pos"
0,47,90327,55,23,"and",752.29,3,115.07,"neg"
1,34,62080,49,9,"and",143.17,2,93.41,"neg"
1,75,43945,2,17,"ios",489.95,2,63.02,"neg"
0,48,74241,51,10,"ios",527.46,2,105.15,"pos"
1,46,54979,20,25,"and",551.9,4,144.9,"neg"
0,48,98195,12,19,"and",808.85,2,79.02,"neg"
0,59,27809,11,10,"and",530.85,2,73.38,"neg"
1,39,21857,20,32,"and",295.35,1,82.87,"pos"
0,21,50582,45,1,"other",201.6,2,96.45,"pos"
1,74,29951,25,18,"and",268.2,2,71.8,"neg"
1,60,340667,47,44,"ios",1002.39,4,135.28,"pos"
0,38,47325,73,8,"and",556.18,2,99.78,"pos"
1,27,132282,15,12,"and",456.27,1,71.31,"neg"
1,23,65108,0,17,"and",511.79,2,89.51,"neg"
0,62,78748,42,4,"and",117.29,1,79.75,"pos"
1,33,50034,50,12,"ios",1045.37,1,61.34,"pos"
0,59,246129,14,0,"and",667.91,2,92.01,"pos"
0,34,284109,6,0,"and",797.59,2,70.23,"pos"
0,62,67930,22,15,"and",234.73,3,123.96,"neg"
0,28,26423,17,47,"and",159.68,2,56.07,"neg"
1,29,45365,12,17,"and",277.04,2,90.79,"neg"
1,68,39617,64,0,"and",324.65,2,97.73,"pos"
1,46,61883,31,27,"and",816.4,5,112.83,"pos"
0,36,87793,33,19,"and",322.34,2,69.16,"pos"
1,50,87499,18,0,"and",358.04,4,90.59,"pos"
1,24,87400,56,14,"win",344.3,3,114.23,"pos"
1,46,24877,38,48,"and",505.46,1,70.76,"pos"
0,34,27277,21,0,"ios",343.76,1,69.21,"neg"
0,78,88445,75,15,"and",151.52,2,104.22,"pos"
1,48,29187,0,21,"and",124.29,5,150.55,"neg"
0,66,92840,22,23,"ios",796.37,2,86.41,"pos"
0,63,327324,88,9,"ios",708.24,4,155.82,"pos"
0,56,48113,98,10,"and",388.01,4,113.55,"pos"
1,36,24781,109,20,"and",168.41,2,115.94,"pos"
0,62,15794,28,6,"ios",1057.44,1,61.58,"pos"
1,50,253071,56,27,"and",392.8,1,89.47,"pos"
1,36,49112,0,35,"ios",708.21,3,105.32,"neg"
1,38,80481,31,28,"and",656.93,4,135.45,"pos"
0,23,91719,24,17,"ios",553.92,3,91.53,"neg"
1,60,50235,37,41,"and",205.97,3,103.61,"pos"
1,70,126930,0,12,"ios",367.98,4,120.27,"neg"
0,49,22475,65,25,"and",398.88,1,72.59,"pos"
1,69,55272,28,30,"ios",974.35,2,76.31,"pos"
0,27,84143,6,3,"and",886.59,4,131.47,"neg"
0,62,82380,20,0,"ios",831.21,1,49.89,"pos"
0,38,24694,44,39,"ios",984.3,1,76.84,"pos"
0,32,65192,3,13,"and",317.01,2,79.52,"neg"
0,34,33968,19,20,"and",632.76,2,86.72,"neg"
1,70,33522,0,26,"and",555.87,2,73.36,"neg"
1,45,30936,1,7,"and",394.09,2,84.45,"neg"
1,53,16883,31,6,"and",744.78,2,86.42,"neg"
1,69,28708,71,11,"and",244.75,3,105.89,"pos"
1,21,50036,38,16,"and",393.26,1,78.76,"neg"
1,35,66276,11,26,"and",599.14,2,89.24,"neg"
0,24,235681,54,2,"and",668.53,1,86.96,"pos"
0,68,88201,0,0,"and",361.12,2,90.4,"pos"
1,58,56505,0,2,"and",405.04,1,74.63,"neg"
0,73,130961,36,50,"and",513.1,2,94.52,"pos"
0,62,36531,35,6,"and",350.88,3,119.1,"pos"
1,42,22679,52,42,"and",311.03,2,93.79,"pos"
1,33,40402,27,17,"and",174.68,2,84.78,"neg"
1,32,75961,38,39,"and",169.11,1,67.13,"pos"
1,64,94787,31,0,"and",227.51,1,61.12,"pos"
0,23,248421,86,18,"and",637.4,4,140.86,"pos"
0,77,63540,0,27,"and",162.83,1,66.31,"pos"
1,30,108948,0,19,"and",386.53,3,101.86,"neg"
1,56,33269,47,0,"other",33.53,2,95.65,"neg"
0,59,260124,22,23,"and",190.96,4,157.7,"pos"
1,58,177310,77,39,"and",580.49,3,107.38,"pos"
1,30,144573,2,0,"win",319.17,2,68.52,"pos"
0,63,284569,25,21,"and",515.25,5,121.26,"pos"
0,35,35034,8,25,"ios",519.76,2,84.58,"neg"
0,74,23714,52,15,"and",857.31,2,85.26,"pos"
1,62,26220,23,17,"and",364.43,3,112.64,"neg"
1,30,90006,12,13,"and",895.99,1,55.82,"neg"
1,74,35945,14,23,"and",677.98,1,61.23,"neg"
1,61,93376,33,26,"other",115.02,2,89.14,"pos"
1,46,320168,21,6,"and",866.62,2,88.28,"pos"
0,62,115589,17,31,"and",424.27,2,110.07,"pos"
1,36,24629,0,24,"and",670.96,1,51.02,"neg"
0,41,25349,18,30,"ios",694.05,2,76.58,"pos"
0,69,146289,38,32,"and",882.36,1,76.14,"pos"
1,61,57834,0,18,"and",129.38,2,91.91,"neg"
1,22,124132,14,0,"and",390.69,1,63.45,"neg"
1,55,32008,18,0,"and",791.14,3,70.56,"neg"
0,27,79420,0,23,"win",315.42,1,58.94,"pos"
0,57,105171,5,34,"and",346.24,1,52.19,"pos"
0,22,157788,3,13,"and",826.08,1,53.25,"pos"
1,63,27556,42,15,"and",340.5,1,77.07,"pos"
1,28,317145,32,33,"and",570.21,3,80.44,"pos"
1,44,83417,25,0,"ios",600.38,2,94.38,"neg"
0,21,61163,43,20,"ios",510.25,4,143.42,"pos"
1,21,29332,20,68,"and",764.23,2,85.35,"neg"
1,45,18967,22,18,"and",855.88,4,110.71,"neg"
1,76,64040,27,26,"and",434.89,4,96.89,"neg"
1,62,50326,33,19,"and",482.24,5,178.02,"pos"
0,32,30186,0,3,"and",112.74,2,64.28,"neg"
0,61,46416,0,0,"and",241.68,1,59.99,"neg"
1,59,88504,15,11,"and",282.06,1,58.99,"neg"
1,76,76434,0,3,"ios",1000.98,3,77.95,"neg"
0,70,256154,34,0,"and",483.49,5,154.96,"neg"
0,66,115038,72,6,"and",624.5,2,111.55,"pos"
0,20,84449,28,16,"and",884.2,4,134.22,"neg"
1,33,18657,0,5,"and",839.51,2,86.6,"neg"
1,47,62322,2,24,"and",670.6,1,78.58,"neg"
0,64,71514,43,0,"and",335.98,1,70.99,"pos"
1,48,95394,0,11,"and",386.14,3,93.68,"pos"
0,74,49340,2,0,"and",415.95,2,65.2,"neg"
0,34,26175,30,2,"and",457.42,1,75.5,"pos"
0,76,69711,35,17,"and",429.32,2,85.49,"pos"
1,20,68340,43,6,"and",141.54,1,86.17,"pos"
0,63,49326,46,23,"and",783.71,2,86,"pos"
0,25,24862,0,0,"and",438.94,2,77.58,"neg"
0,75,18448,7,23,"and",857.47,2,77.56,"neg"
0,40,74311,47,3,"and",359.14,1,71.15,"pos"
0,66,204918,25,31,"and",481.9,3,123.43,"pos"
0,20,49623,0,30,"win",321.85,4,77.14,"neg"
1,24,59793,4,2,"ios",949.85,2,77.69,"neg"
1,74,72018,32,17,"and",101.15,2,98.6,"pos"
0,29,137163,25,0,"and",443.87,3,89.79,"neg"
0,48,79143,34,19,"and",154.81,1,73.08,"neg"
1,35,22826,48,18,"and",104.13,2,88.07,"pos"
1,58,52684,11,15,"and",876.18,1,73.8,"neg"
0,47,273700,0,24,"and",215.45,2,79.96,"pos"
1,20,15793,0,4,"and",769.6,3,103.15,"neg"
1,58,21209,0,14,"other",179.3,2,70.55,"neg"
1,28,28421,13,6,"other",270.21,3,101.98,"neg"
0,65,57886,31,4,"win",366.81,5,136.05,"neg"
0,76,29219,0,18,"and",663.44,1,76.63,"neg"
0,33,96103,14,23,"ios",468.36,4,154.55,"pos"
1,51,85677,0,11,"and",460.7,1,76.76,"pos"
1,56,217446,47,6,"and",198.86,5,149.81,"pos"
0,28,121707,67,22,"ios",991.91,3,114.8,"pos"
0,34,21430,0,49,"and",672.68,2,76.3,"pos"
1,47,340729,41,38,"and",188.79,5,128.13,"pos"
0,40,48333,43,13,"and",483.6,1,82.04,"pos"
0,79,83789,12,0,"and",245.31,1,68.23,"pos"
0,61,135515,0,10,"and",693.42,1,74.69,"neg"
1,77,57314,25,23,"and",730.65,4,120.21,"pos"
0,28,121687,48,0,"and",489.06,1,83.56,"pos"
1,40,109900,0,19,"ios",444.08,1,69.01,"pos"
0,29,20116,0,48,"and",816,2,85.56,"neg"
1,73,340277,38,15,"and",240,1,75.58,"pos"
0,50,17478,15,31,"ios",641.62,1,72.58,"pos"
0,42,68970,30,0,"and",680.96,3,105.59,"neg"
1,38,67937,35,29,"and",803.88,5,159.87,"pos"
1,70,63078,27,0,"and",638.15,5,116.04,"neg"
1,59,83651,42,13,"and",391.57,2,110.94,"neg"
0,70,56523,0,0,"and",551.2,2,99.1,"neg"
1,55,336638,26,16,"win",383.9,5,160.12,"pos"
0,57,42823,17,15,"and",674.27,1,53.88,"neg"
0,70,178181,30,3,"and",455.42,4,114.31,"pos"
0,49,21077,9,0,"and",190.1,1,78.47,"neg"
0,24,16494,43,0,"and",892.51,3,107.43,"neg"
1,60,57534,1,26,"and",552.16,3,93.24,"neg"
0,46,56052,30,21,"and",384.08,1,61.32,"pos"
0,43,107913,9,17,"ios",655.72,3,87.73,"pos"
1,49,55789,13,14,"and",595.96,1,79.78,"pos"
0,75,86455,26,1,"ios",507.2,5,123.21,"neg"
1,64,37370,47,4,"and",710.64,1,77.24,"neg"
1,53,27255,42,22,"and",740.45,2,91.32,"pos"
0,49,102045,37,43,"win",335.91,4,108.27,"pos"
0,25,318649,10,0,"ios",428.6,1,72.92,"pos"
1,59,27390,0,12,"and",760.68,2,88.33,"neg"
1,28,275817,3,35,"and",625.32,5,137.53,"pos"
0,74,43496,18,15,"and",356.06,2,107.32,"neg"
1,22,60048,40,25,"ios",643.21,2,77.19,"pos"
0,59,49058,63,32,"and",505.73,5,136.98,"neg"
1,54,40642,13,29,"and",309.67,2,85.74,"neg"
1,42,71795,1,21,"and",151.74,3,116.61,"neg"
1,33,286521,4,11,"and",439.34,2,91.39,"pos"
1,45,23251,0,0,"and",699.29,2,92,"neg"
0,63,39846,28,4,"ios",614.64,2,104.18,"pos"
0,36,87188,0,18,"ios",639.78,1,80.1,"pos"
0,61,23189,0,43,"and",192.12,3,81.89,"neg"
1,27,23137,40,23,"and",556.93,2,97.22,"pos"
0,29,243759,57,0,"and",411.7,4,128.98,"pos"
1,21,66243,48,5,"and",207.42,1,54.49,"pos"
0,68,184231,22,0,"and",175.54,3,92.17,"pos"
0,61,129188,0,27,"ios",534.98,1,57.7,"pos"
1,37,141438,29,17,"and",842.02,4,91.95,"neg"
0,69,236445,44,17,"ios",318.68,5,99.31,"pos"
1,71,52186,0,23,"and",707.25,1,79.56,"neg"
0,22,113878,0,22,"and",527.65,3,114.6,"neg"
0,35,162125,48,44,"and",300.19,2,99.32,"pos"
0,33,101922,44,11,"ios",948.41,3,108.19,"pos"
1,65,51220,0,41,"ios",973.61,1,65.6,"pos"
0,40,93672,28,0,"win",379.9,1,67.15,"pos"
1,46,18247,32,13,"ios",1022.78,1,80.71,"pos"
0,22,24291,63,5,"win",370.16,2,91.94,"pos"
1,33,27809,4,20,"and",230.4,1,54.31,"neg"
1,73,309732,76,45,"ios",528.57,3,136.45,"pos"
1,45,137598,56,8,"and",876.02,2,90.47,"pos"
0,27,44165,30,6,"and",854.66,3,108.13,"neg"
1,78,124481,7,16,"ios",976.97,3,97.33,"neg"
1,50,28826,33,0,"other",179.86,4,113.45,"neg"
0,23,111403,4,25,"and",264.99,4,127.18,"neg"
0,77,106569,13,2,"and",298.04,2,93.8,"neg"
1,60,202746,26,29,"and",806.69,1,64.58,"pos"
0,63,70112,0,0,"and",253.86,2,83.05,"neg"
0,76,167548,0,9,"ios",1061.68,4,96.3,"pos"
0,44,111852,19,24,"and",710.91,2,81.51,"neg"
0,51,69046,62,32,"and",487.39,1,77.46,"pos"
1,26,27621,44,10,"and",473.17,3,100.56,"neg"
1,27,127027,2,0,"and",732.14,1,56.61,"neg"
0,45,45889,16,0,"and",266.15,2,92.05,"neg"
0,29,47584,2,11,"and",120.47,1,68.97,"neg"
1,72,89358,21,22,"and",485.17,4,116.18,"neg"
0,20,275907,19,18,"and",290.68,3,120.25,"pos"
0,24,20234,0,22,"and",859.82,2,101.35,"neg"
1,23,33156,28,0,"and",231.91,5,132.87,"neg"
1,62,55560,54,16,"and",768.42,3,109.67,"neg"
0,60,261812,42,0,"and",241.62,2,93.62,"pos"
1,20,30698,3,40,"and",527.9,2,90.93,"pos"
0,57,131716,25,36,"ios",842.12,3,87.28,"pos"
1,26,47841,53,6,"ios",306.96,1,89.79,"pos"
1,30,29684,23,1,"ios",525.1,1,80.97,"neg"
0,33,20778,18,0,"and",513.44,5,157.58,"neg"
0,37,42832,8,13,"and",418.79,3,76.08,"neg"
1,23,240823,3,45,"win",310.44,4,106.91,"pos"
1,58,70613,10,25,"and",615.5,2,89.76,"neg"
1,37,26219,0,31,"and",524.51,2,72.22,"neg"
1,61,32182,52,2,"and",202.17,5,148.43,"neg"
0,61,90683,15,0,"and",639.87,2,62.43,"neg"
1,30,30693,45,14,"and",764.52,4,133.6,"neg"
1,53,61489,13,17,"and",786.65,2,98.6,"neg"
1,23,32835,42,20,"and",324.69,4,134.03,"neg"
0,32,98150,25,4,"ios",852.57,3,124.33,"neg"
0,41,29729,24,49,"and",127.07,1,51.15,"pos"
0,67,28013,11,32,"and",234.48,1,75.13,"neg"
0,63,335842,69,15,"other",51.46,2,75.52,"pos"
1,44,181041,30,3,"and",859.84,1,79.77,"pos"
0,62,47431,34,26,"and",549.41,4,117.77,"pos"
0,50,26599,1,7,"and",563.01,3,81.74,"neg"
1,26,195289,0,10,"other",131.75,3,102,"pos"
0,69,50948,0,27,"and",851.66,1,66.38,"pos"
0,28,57111,68,0,"other",277.81,2,94.83,"neg"
1,37,257281,5,20,"and",314.17,3,107.93,"pos"
1,77,33028,39,25,"and",626.25,3,120.94,"pos"
0,28,192433,37,8,"and",217.71,5,129.97,"pos"
0,74,41838,0,16,"win",329.84,1,56.85,"neg"
0,50,177959,18,33,"ios",431.32,2,79.13,"pos"
0,29,38611,14,11,"win",346.57,5,127.55,"neg"
0,73,22765,40,14,"and",435.93,2,91.3,"pos"
0,59,20486,0,17,"and",464.2,2,80.8,"neg"
1,65,44767,34,7,"and",332.13,4,106.4,"neg"
1,46,131092,12,26,"and",402.45,3,88.39,"pos"
1,44,26287,0,7,"and",542.95,2,86.21,"neg"
1,47,119502,9,24,"and",798.83,2,106.26,"pos"
1,27,41488,52,52,"and",392.1,2,104.68,"pos"
0,62,25547,36,0,"ios",478.3,4,96.84,"neg"
1,34,154848,15,23,"and",679.57,1,59.14,"pos"
1,38,82025,25,8,"and",668.79,4,109.12,"neg"
0,58,43122,51,11,"and",188.31,1,89.49,"pos"
0,62,55417,14,0,"and",189.14,1,50.69,"neg"
0,75,19422,21,12,"and",420.06,2,112.22,"pos"
1,46,87170,36,13,"and",280.8,2,78.4,"pos"
1,65,53484,12,23,"and",898.49,1,63.2,"pos"
1,20,74456,16,4,"ios",412.04,1,52.86,"pos"
1,41,314856,49,0,"and",809.09,2,98.26,"pos"
0,58,56896,11,27,"and",823.47,1,51.83,"neg"
0,38,89780,5,6,"and",131.38,2,83.15,"neg"
1,29,55502,29,35,"and",746.34,3,108.4,"pos"
1,76,60262,0,6,"and",373.84,2,57.6,"neg"
1,39,20967,19,11,"ios",1060.09,3,125.58,"neg"
1,53,36738,24,18,"and",760.5,2,88.85,"pos"
0,79,78596,16,35,"and",345.71,2,79.72,"pos"
1,30,17203,26,15,"and",546.68,2,100.78,"neg"
1,69,77038,23,7,"and",230.98,2,74.64,"neg"
1,47,94152,32,0,"and",236.87,1,77.83,"pos"
1,68,317471,5,6,"ios",564.86,1,58.5,"pos"
0,48,38790,39,20,"and",862.52,1,56.54,"neg"
1,22,94621,44,16,"and",610.06,3,117.26,"neg"
0,62,33788,27,15,"ios",1036.54,2,62.26,"neg"
1,59,29071,43,1,"and",455.41,1,70.47,"neg"
0,56,23269,45,12,"and",537.44,1,83.18,"neg"
1,29,34800,64,2,"and",856.31,4,144.53,"neg"
1,49,278819,0,37,"and",130.62,3,91.49,"pos"
1,20,217452,0,28,"and",484.21,4,139.72,"neg"
1,54,22359,24,15,"and",224.48,1,73.81,"neg"
1,74,53441,20,26,"ios",426.53,2,65.79,"pos"
1,30,302935,2,31,"and",845.94,1,55.19,"pos"
0,20,75569,38,4,"ios",310.77,1,58.36,"pos"
1,72,42647,0,28,"and",473.05,1,58.58,"pos"
0,41,69996,11,18,"and",307.56,2,104.69,"pos"
0,64,91133,13,24,"win",332.29,3,114.17,"pos"
1,37,90590,25,0,"and",101.48,2,91.24,"pos"
1,74,23607,43,15,"ios",552.51,2,85.49,"pos"
1,75,40743,15,12,"ios",578.37,1,74.71,"pos"
1,72,100877,0,31,"and",401.76,2,69.45,"neg"
0,38,23649,43,18,"and",436.62,4,112.05,"neg"
0,73,72682,1,0,"and",790.5,4,107.09,"neg"
0,45,291760,0,13,"and",113.12,2,65.05,"pos"
1,53,27173,0,11,"other",211.66,2,108.17,"neg"
1,65,28920,79,9,"ios",321.35,3,90.26,"pos"
1,25,132849,44,19,"ios",558.91,4,130.43,"pos"
0,34,176843,13,21,"and",740.07,5,105.94,"pos"
1,59,27946,67,15,"and",857.67,4,133.56,"neg"
0,32,49466,27,0,"and",709.79,3,83.64,"neg"
0,50,50234,0,31,"and",277.08,2,80.5,"neg"
0,57,81780,45,29,"ios",773.02,2,97.4,"pos"
0,35,87851,10,27,"ios",550.11,3,110.28,"pos"
1,34,113215,32,28,"and",544.59,3,119.59,"neg"
0,42,222057,25,26,"and",427.5,5,169.32,"pos"
1,77,15313,42,16,"and",321.91,1,70.15,"pos"
0,59,34146,43,13,"and",467.3,2,95.24,"neg"
0,26,21758,34,5,"ios",928.02,1,80.51,"pos"
0,68,295049,0,15,"ios",482.37,2,79.68,"pos"
0,56,67556,15,23,"ios",1080.72,5,101.32,"neg"
0,71,186561,31,22,"and",861.27,1,63.1,"pos"
0,56,20819,0,32,"and",246.83,2,67.37,"neg"
0,34,28786,62,4,"and",112.31,2,98.05,"pos"
1,22,81868,59,9,"and",573.23,1,68.37,"pos"
1,53,34310,26,3,"and",475.36,2,96.09,"neg"
0,70,162299,0,0,"ios",990.23,2,92.14,"pos"
1,71,44480,25,43,"and",807.8,2,77.43,"pos"
0,64,92289,0,37,"and",618.32,1,55.44,"pos"
0,37,69710,2,0,"and",585.34,1,82.12,"neg"
0,74,94283,68,0,"and",865.44,2,104.65,"pos"
0,21,33054,17,30,"and",324.31,3,99.57,"neg"
1,55,42780,21,19,"and",802.07,2,96.2,"pos"
1,68,84866,0,22,"ios",439.93,2,80.08,"pos"
1,71,38417,36,41,"and",247.12,1,73.81,"pos"
1,74,202131,0,0,"ios",360.57,4,95.87,"pos"
0,44,56403,0,27,"and",298.02,2,70.55,"neg"
0,20,40027,0,50,"ios",636.62,2,60.85,"pos"
